2001;The Lord of the Rings: The Fellowship of the Ring;1;313364114;1289564;243;2001-12-19 00:00:00
2001;The Man Who Wasn't There;0;;;;2001-11-02 00:00:00
2001;Moulin Rouge;0;;;;2001-11-02 00:00:00
2001;The Affair of the Necklace;0;;;;2001-11-30 00:00:00
2001;Gosford Park;0;25767044;468491;55;2001-12-26 00:00:00
2001;Harry Potter and the Sorcerer's Stone;0;314320476;3308636;95;2001-11-16 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Moulin Rouge;1;313364114;1289564;243;2001-12-19 00:00:00
2001;A Beautiful Mind;1;170742341;1060511;161;2001-12-21 00:00:00
2001;Black Hawk Down;0;108264894;1244424;87;2001-12-28 00:00:00
2001;Gosford Park;0;25767044;468491;55;2001-12-26 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Mulholland Drive;0;7220243;33739;214;2001-10-08 00:00:00
2001;A Beautiful Mind;0;170742341;1060511;161;2001-12-21 00:00:00
2001;Black Hawk Down;1;108264894;1244424;87;2001-12-28 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Memento;0;;;;2001-03-16 00:00:00
2001;Moulin Rouge;0;;;;2001-03-16 00:00:00
2001;Amélie;0;;;;2001-03-16 00:00:00
2001;Elling;0;;;;2001-03-16 00:00:00
2001;Lagaan;0;;;;2001-06-15 00:00:00
2001;No Man's Land;1;;;;2001-12-07 00:00:00
2001;Son of the Bride;0;;;;2001-12-07 00:00:00
2001;A Beautiful Mind;0;170742341;1060511;161;2001-12-21 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;1;313364114;1289564;243;2001-12-19 00:00:00
2001;A Beautiful Mind;1;170742341;1060511;161;2001-12-21 00:00:00
2001;Gosford Park;0;25767044;468491;55;2001-12-26 00:00:00
2001;In the Bedroom;0;23224195;263911;88;2001-11-23 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Moulin Rouge;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Black Hawk Down;1;108264894;1244424;87;2001-12-28 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Pearl Harbor;0;;;;2001-05-25 00:00:00
2001;Monsters, Inc.;0;250822376;2756289;91;2001-11-02 00:00:00
2001;Pearl Harbor;1;;;;2001-05-25 00:00:00
2001;A.I. Artificial Intelligence;0;;;;2001-06-29 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;1;313364114;1289564;243;2001-12-19 00:00:00
2001;Pearl Harbor;0;;;;2001-05-25 00:00:00
2001;A Beautiful Mind;1;170742341;1060511;161;2001-12-21 00:00:00
2001;Ghost World;0;;;;2001-07-20 00:00:00
2001;In the Bedroom;0;23224195;263911;88;2001-11-23 00:00:00
2001;The Lord of the Rings: The Fellowship of the Ring;0;313364114;1289564;243;2001-12-19 00:00:00
2001;Shrek;0;;;;2001-05-16 00:00:00
2001;Gosford Park;1;25767044;468491;55;2001-12-26 00:00:00
2001;Memento;0;;;;2001-03-16 00:00:00
2001;Monster's Ball;0;31168322;203714;153;2001-12-26 00:00:00
2001;The Royal Tenenbaums;0;50331623;599185;84;2001-12-14 00:00:00
2002;The Pianist;1;32198948;226753;142;2002-12-25 00:00:00
2002;Adaptation;0;32198948;226753;142;2002-12-25 00:00:00
2002;The Quiet American;0;12538615;74634;168;2002-11-22 00:00:00
2003;Mystic River;0;90135191;393603;229;2003-10-08 00:00:00
2003;City of God;0;4667761;17288;270;2003-01-17 00:00:00
2003;Cold Mountain;0;94688000;1154731;82;2003-12-25 00:00:00
2003;The Lord of the Rings: The Return of the King;1;377027325;2217807;170;2003-12-17 00:00:00
2003;Master and Commander: The Far Side of the World;0;93921256;536692;175;2003-11-14 00:00:00
2003;Seabiscuit;0;120170960;903541;133;2003-07-25 00:00:00
2003;The Barbarian Invasions;1;216456;15461;14;2003-11-21 00:00:00
2003;Evil;0;216456;15461;14;2003-11-21 00:00:00
2003;The Twilight Samurai;0;216456;15461;14;2003-11-21 00:00:00
2003;Twin Sisters;0;216456;15461;14;2003-11-21 00:00:00
2003;Zelary;0;216456;15461;14;2003-11-21 00:00:00
2003;The Lord of the Rings: The Return of the King;1;377027325;2217807;170;2003-12-17 00:00:00
2003;Master and Commander: The Far Side of the World;0;93921256;536692;175;2003-11-14 00:00:00
2003;Pirates of the Caribbean: The Curse of the Black Pearl;0;302977271;2367009;128;2003-07-09 00:00:00
2003;The Lord of the Rings: The Return of the King;1;377027325;2217807;170;2003-12-17 00:00:00
2003;Lost in Translation;0;43217012;263518;164;2003-09-12 00:00:00
2003;Master and Commander: The Far Side of the World;0;93921256;536692;175;2003-11-14 00:00:00
2003;Mystic River;0;90135191;393603;229;2003-10-08 00:00:00
2003;Seabiscuit;0;120170960;903541;133;2003-07-25 00:00:00
2003;Finding Nemo;0;335299448;2890512;116;2003-05-30 00:00:00
2003;Master and Commander: The Far Side of the World;1;93921256;536692;175;2003-11-14 00:00:00
2003;Pirates of the Caribbean: The Curse of the Black Pearl;0;302977271;2367009;128;2003-07-09 00:00:00
2003;The Lord of the Rings: The Return of the King;1;377027325;2217807;170;2003-12-17 00:00:00
2003;Master and Commander: The Far Side of the World;0;93921256;536692;175;2003-11-14 00:00:00
2003;Pirates of the Caribbean: The Curse of the Black Pearl;0;302977271;2367009;128;2003-07-09 00:00:00
2003;American Splendor;0;5604002;93400;60;2003-08-15 00:00:00
2003;City of God;0;4667761;17288;270;2003-01-17 00:00:00
2003;The Lord of the Rings: The Return of the King;1;377027325;2217807;170;2003-12-17 00:00:00
2003;Mystic River;0;90135191;393603;229;2003-10-08 00:00:00
2003;Seabiscuit;0;120170960;903541;133;2003-07-25 00:00:00
2003;The Barbarian Invasions;0;216456;15461;14;2003-11-21 00:00:00
2003;Dirty Pretty Things;0;7718288;87707;88;2003-07-18 00:00:00
2003;Finding Nemo;0;335299448;2890512;116;2003-05-30 00:00:00
2003;In America;0;15518515;91285;170;2003-11-26 00:00:00
2003;Lost in Translation;1;43217012;263518;164;2003-09-12 00:00:00
2004;Hotel Rwanda;0;23530892;183835;128;2004-12-22 00:00:00
2004;Finding Neverland;0;49590262;431219;115;2004-11-12 00:00:00
2004;The Aviator;0;101270465;1002677;101;2004-12-17 00:00:00
2004;Million Dollar Baby;0;100434592;567427;177;2004-12-15 00:00:00
2004;Ray;1;75331600;538082;140;2004-10-29 00:00:00
2004;The Aviator;0;101270465;1002677;101;2004-12-17 00:00:00
2004;Sideways;0;71500193;352217;203;2004-10-22 00:00:00
2004;Collateral;0;100170152;1431002;70;2004-08-06 00:00:00
2004;Million Dollar Baby;1;100434592;567427;177;2004-12-15 00:00:00
2004;Closer;0;33987757;465585;73;2004-12-03 00:00:00
2004;Being Julia;0;392702;39270;10;2004-10-15 00:00:00
2004;Maria Full of Grace;0;2605693;84054;31;2004-07-16 00:00:00
2004;Vera Drake;0;788198;32841;24;2004-10-08 00:00:00
2004;Million Dollar Baby;1;100434592;567427;177;2004-12-15 00:00:00
2004;Eternal Sunshine of the Spotless Mind;0;33745508;421818;80;2004-03-19 00:00:00
2004;The Aviator;1;101270465;1002677;101;2004-12-17 00:00:00
2004;Kinsey;0;10254979;73249;140;2004-11-12 00:00:00
2004;Sideways;0;71500193;352217;203;2004-10-22 00:00:00
2004;Hotel Rwanda;0;23530892;183835;128;2004-12-22 00:00:00
2004;Closer;0;33987757;465585;73;2004-12-03 00:00:00
2004;The Aviator;1;101270465;1002677;101;2004-12-17 00:00:00
2004;Finding Neverland;0;49590262;431219;115;2004-11-12 00:00:00
2004;Lemony Snicket's A Series of Unfortunate Events;0;118634549;891989;133;2004-12-17 00:00:00
2004;The Phantom of the Opera;0;51234413;360805;142;2004-12-22 00:00:00
2004;A Very Long Engagement;0;6200009;63265;98;2004-11-26 00:00:00
2004;The Aviator;1;101270465;1002677;101;2004-12-17 00:00:00
2004;House of Flying Daggers;0;8238000;164760;50;2004-12-03 00:00:00
2004;The Passion of the Christ;0;369895388;3591217;103;2004-02-25 00:00:00
2004;The Phantom of the Opera;0;51234413;360805;142;2004-12-22 00:00:00
2004;A Very Long Engagement;0;6200009;63265;98;2004-11-26 00:00:00
